A,Table A,Title information (filtered),
A,
A,Running EQ6 from EQ3/6-V8.0a (R43a) for PC,
A,---,
A,
A,EQ6 input file name= harzb.rock,
A,Description= 'harzburgite',
A,Version level= 8.0,
A,Revised 08/09/17    Revisor= S.M. Som,
A,,
A,  Harzburgite,
A,,
A,---,
A,
A,data0.MBN,
A,350 bar database modified from DATA0.SUP supplied with EQ3/6,
A,Database used to generate model calculations described in,
A,McCollom and Bach; Geochim. Cosmochim. Acta; 73; 856-875 (2009),
A,Generated with thermodynamic data from S98pub.dat by T. McCollom,
A,with additional data for Fe(OH)2; minnesotaite; and greenalite as,
A,described in McCollom & Bach (2009).,
A,Organic species other than formate & methane not included.,
A,Most trace element species eliminated from this database.,
A,Added cronstedtite from Klein et al. Lithos(2013),
A,---,
B1,EndTable:,A,
B1,
B1,
B1,Table B1,Miscellaneous parameters I,
B1,Xi,t(days),Temp(C),Press(bars),pH,pmH,log fO2,Eh(v),pe,aw,
B2,0.000,0.000,1.000,0.3997,13.64,8.908,1.775,394.7805,0.0000,0.0000,0.0000,
B2,1.0000E-08,0.000,1.000,0.3997,13.64,8.908,1.775,394.7805,0.0000,0.0000,0.0000,
B2,1.0000E-07,0.000,1.000,0.3997,13.64,8.908,1.775,394.7805,0.0000,0.0000,0.0000,
B2,5.0771E-07,0.000,1.000,0.3997,13.64,8.908,1.775,394.7807,0.0000,0.0000,0.0000,
B2,1.0000E-06,0.000,1.000,0.3997,13.64,8.908,1.775,394.7809,0.0000,0.0000,0.0000,
B2,2.5717E-06,0.000,1.000,0.3997,13.64,8.908,1.775,394.7814,0.0000,0.0000,0.0000,
B2,3.6879E-06,0.000,1.000,0.3997,13.64,8.908,1.775,394.7819,0.0000,0.0000,0.0000,
B2,5.4594E-06,0.000,1.000,0.3997,13.64,8.908,1.775,394.7822,0.0000,0.0000,0.0000,
B2,1.0000E-05,0.000,1.000,0.3997,13.64,8.908,1.775,394.7832,0.0000,0.0000,0.0000,
B2,2.2992E-05,0.000,1.000,0.3997,13.64,8.908,1.775,394.7858,0.0000,0.0000,0.0000,
B2,5.0257E-05,0.000,1.000,0.3997,13.64,8.908,1.775,394.7912,0.0000,0.0000,0.0000,
B2,1.0000E-04,0.000,1.000,0.3995,13.64,8.908,1.775,394.8004,0.0000,0.0000,0.0000,
B2,1.9680E-04,0.000,1.000,0.3987,13.65,8.908,1.775,394.8161,0.0000,0.0000,0.0000,
B2,3.4835E-04,0.000,1.000,0.3967,13.65,8.908,1.775,394.8359,0.0000,0.0000,0.0000,
B2,3.5392E-04,0.000,1.000,0.3966,13.65,8.908,1.775,394.8365,0.0000,0.0000,0.0000,
B2,3.6479E-04,0.000,1.000,0.3966,13.65,8.908,1.775,394.8369,0.0000,0.0000,0.0000,
B2,6.1946E-04,0.000,1.000,0.3966,13.65,8.908,1.775,394.8455,0.0000,0.0000,0.0000,
B2,6.6263E-04,0.000,1.000,0.3962,13.65,8.908,1.775,394.8487,0.0000,0.0000,0.0000,
B2,1.0000E-03,0.000,1.000,0.3926,13.65,8.908,1.776,394.8724,0.0000,0.0000,0.0000,
B2,1.5599E-03,0.000,1.000,0.3856,13.65,8.907,1.777,394.9067,0.0000,0.0000,0.0000,
B2,2.3120E-03,0.000,1.000,0.3754,13.65,8.907,1.779,394.9488,0.0000,0.0000,0.0000,
B2,2.3124E-03,0.000,1.000,0.3754,13.65,8.907,1.779,394.9488,0.0000,0.0000,0.0000,
B2,2.3141E-03,0.000,1.000,0.3754,13.65,8.907,1.779,394.9489,0.0000,0.0000,0.0000,
B2,2.3380E-03,0.000,1.000,0.3750,13.65,8.907,1.779,394.9501,0.0000,0.0000,0.0000,
B2,2.7276E-03,0.000,1.000,0.3705,13.65,8.906,1.780,394.9671,0.0000,0.0000,0.0000,
B2,3.3269E-03,0.000,1.000,0.3671,13.65,8.906,1.781,394.9838,0.0000,0.0000,0.0000,
B2,5.0710E-03,0.000,1.000,0.3634,13.66,8.907,1.781,395.0409,0.0000,0.0000,0.0000,
B2,1.0000E-02,0.000,0.9993,0.3615,13.66,8.910,1.782,395.2274,0.0000,0.0000,0.0000,
B2,1.5310E-02,0.000,0.9984,0.3611,13.67,8.914,1.782,395.4340,0.0000,0.0000,0.0000,
B2,1.6049E-02,0.000,0.9983,0.3590,13.68,8.914,1.782,395.4618,0.0000,0.0000,0.0000,
B2,3.3570E-02,0.000,0.9963,0.3128,13.71,8.921,1.790,396.1083,0.0000,0.0000,0.0000,
B2,7.6307E-02,0.000,0.9912,0.2153,13.78,8.939,1.806,397.6412,0.0000,0.0000,0.0000,
B2,9.6995E-02,0.000,0.9887,0.1723,13.82,8.948,1.813,398.3740,0.0000,0.0000,0.0000,
B2,9.6995E-02,0.000,0.9887,0.1723,13.82,8.948,1.813,398.3740,0.0000,0.0000,0.0000,
B2,9.7116E-02,0.000,0.9887,0.1722,13.82,8.948,1.813,398.3778,0.0000,0.0000,0.0000,
B2,0.1000,0.000,0.9883,0.1687,13.83,8.949,1.813,398.4689,0.0000,0.0000,0.0000,
B2,0.1848,0.000,0.9775,8.4934E-02,13.95,8.992,1.823,401.0789,0.0000,0.0000,0.0000,
B2,0.1848,0.000,0.9775,8.4934E-02,13.95,8.992,1.823,401.0790,0.0000,0.0000,0.0000,
B2,0.1848,0.000,0.9775,8.4934E-02,13.95,8.992,1.823,401.0791,0.0000,0.0000,0.0000,
B2,0.1848,0.000,0.9775,8.4932E-02,13.95,8.992,1.823,401.0798,0.0000,0.0000,0.0000,
B2,0.1854,0.000,0.9774,8.4892E-02,13.95,8.992,1.823,401.1014,0.0000,0.0000,0.0000,
B2,0.2000,0.000,0.9752,8.3932E-02,13.98,9.002,1.823,401.6241,0.0000,0.0000,0.0000,
B2,0.3000,0.000,0.9597,7.7474E-02,14.15,9.072,1.823,405.2717,0.0000,0.0000,0.0000,
B2,0.4000,0.000,0.9441,7.1244E-02,14.32,9.145,1.823,409.0356,0.0000,0.0000,0.0000,
B2,0.5000,0.000,0.9284,6.5263E-02,14.50,9.220,1.823,412.9164,0.0000,0.0000,0.0000,
B2,0.6000,0.000,0.9126,5.9558E-02,14.69,9.296,1.824,416.9176,0.0000,0.0000,0.0000,
B2,0.7000,0.000,0.8967,5.4159E-02,14.89,9.376,1.824,421.0438,0.0000,0.0000,0.0000,
B2,0.8000,0.000,0.8807,4.9100E-02,15.10,9.458,1.825,425.3001,0.0000,0.0000,0.0000,
B2,0.9000,0.000,0.8646,4.4413E-02,15.31,9.543,1.826,429.6922,0.0000,0.0000,0.0000,
B2,1.000,0.000,0.8485,4.0123E-02,15.54,9.630,1.827,434.2253,0.0000,0.0000,0.0000,
B2,1.000,0.000,0.8485,4.0123E-02,15.54,9.630,1.827,434.2253,0.0000,0.0000,0.0000,
C1,EndTable:,B2,
C1,
C1,
C1,Table C1,Dissolved elements(molality),
C1,Xi,t(days),Ca,Cl,Fe,C,K,Mg,Na,Si,
C1,0.000,0.000,1.821,12.35,2.6783E-07,0.4107,0.1911,4.428,6.5950E-02,2.6075E-05,
C1,1.0000E-08,0.000,1.821,12.35,2.8050E-07,0.4107,0.1911,4.428,6.5950E-02,2.6149E-05,
C1,1.0000E-07,0.000,1.821,12.35,3.9453E-07,0.4107,0.1911,4.428,6.5950E-02,2.6810E-05,
C1,5.0771E-07,0.000,1.821,12.35,9.1109E-07,0.4107,0.1911,4.428,6.5950E-02,2.9808E-05,
C1,1.0000E-06,0.000,1.821,12.35,1.5348E-06,0.4107,0.1911,4.428,6.5950E-02,3.3428E-05,
C1,2.5717E-06,0.000,1.821,12.35,3.5261E-06,0.4107,0.1911,4.428,6.5950E-02,4.4984E-05,
C1,3.6879E-06,0.000,1.821,12.35,4.9404E-06,0.4107,0.1911,4.428,6.5950E-02,5.3115E-05,
C1,5.4594E-06,0.000,1.821,12.35,7.1848E-06,0.4107,0.1911,4.428,6.5950E-02,5.3118E-05,
C1,1.0000E-05,0.000,1.821,12.35,1.2938E-05,0.4107,0.1911,4.428,6.5950E-02,5.3124E-05,
C1,2.2992E-05,0.000,1.821,12.35,2.9398E-05,0.4107,0.1911,4.429,6.5950E-02,5.3142E-05,
C1,5.0257E-05,0.000,1.821,12.35,6.3942E-05,0.4107,0.1911,4.429,6.5950E-02,5.3181E-05,
C1,1.0000E-04,0.000,1.821,12.35,1.2697E-04,0.4107,0.1911,4.430,6.5950E-02,5.3259E-05,
C1,1.9680E-04,0.000,1.821,12.35,2.4961E-04,0.4107,0.1911,4.431,6.5950E-02,5.3434E-05,
C1,3.4835E-04,0.000,1.821,12.35,4.4161E-04,0.4107,0.1911,4.432,6.5949E-02,5.3759E-05,
C1,3.5392E-04,0.000,1.821,12.35,4.4867E-04,0.4107,0.1911,4.432,6.5949E-02,5.3772E-05,
C1,3.6479E-04,0.000,1.821,12.35,4.6244E-04,0.4107,0.1911,4.432,6.5949E-02,5.3772E-05,
C1,6.1946E-04,0.000,1.821,12.35,7.8510E-04,0.4107,0.1911,4.432,6.5950E-02,5.3770E-05,
C1,6.6263E-04,0.000,1.821,12.35,8.3979E-04,0.4107,0.1911,4.432,6.5950E-02,5.0140E-05,
C1,1.0000E-03,0.000,1.821,12.35,1.2672E-03,0.4107,0.1911,4.434,6.5948E-02,3.0971E-05,
C1,1.5599E-03,0.000,1.821,12.35,1.9760E-03,0.4107,0.1911,4.437,6.5945E-02,1.6924E-05,
C1,2.3120E-03,0.000,1.821,12.34,2.9218E-03,0.4106,0.1911,4.441,6.5941E-02,9.4703E-06,
C1,2.3124E-03,0.000,1.821,12.34,2.9213E-03,0.4106,0.1911,4.441,6.5941E-02,9.4694E-06,
C1,2.3141E-03,0.000,1.821,12.34,2.9184E-03,0.4106,0.1911,4.441,6.5941E-02,9.4647E-06,
C1,2.3380E-03,0.000,1.821,12.34,2.9457E-03,0.4106,0.1911,4.441,6.5941E-02,9.3215E-06,
C1,2.7276E-03,0.000,1.821,12.34,3.1277E-03,0.4106,0.1911,4.444,6.5940E-02,7.6502E-06,
C1,3.3269E-03,0.000,1.821,12.34,2.6556E-03,0.4106,0.1911,4.446,6.5942E-02,6.6958E-06,
C1,5.0710E-03,0.000,1.822,12.35,1.8516E-03,0.4107,0.1911,4.449,6.5956E-02,5.8852E-06,
C1,1.0000E-02,0.000,1.824,12.36,1.4154E-03,0.4110,0.1913,4.453,6.6007E-02,5.5254E-06,
C1,1.5310E-02,0.000,1.826,12.37,1.3241E-03,0.4114,0.1914,4.457,6.6063E-02,5.4475E-06,
C1,1.6049E-02,0.000,1.826,12.37,1.3134E-03,0.4114,0.1915,4.458,6.6068E-02,4.7471E-06,
C1,3.3570E-02,0.000,1.832,12.39,1.0514E-03,0.4123,0.1918,4.487,6.6201E-02,5.2743E-07,
C1,7.6307E-02,0.000,1.846,12.46,6.0014E-04,0.4144,0.1928,4.549,6.6543E-02,3.2625E-08,
C1,9.6995E-02,0.000,1.854,12.49,4.4709E-04,0.4155,0.1933,4.577,6.6714E-02,1.1582E-08,
C1,9.6995E-02,0.000,1.854,12.49,4.4708E-04,0.4155,0.1933,4.577,6.6714E-02,1.1581E-08,
C1,9.7116E-02,0.000,1.854,12.49,4.4638E-04,0.4155,0.1933,4.577,6.6715E-02,1.1545E-08,
C1,0.1000,0.000,1.855,12.49,4.2999E-04,0.4156,0.1934,4.580,6.6740E-02,1.0723E-08,
C1,0.1848,0.000,1.885,12.63,1.3271E-04,0.4202,0.1955,4.642,6.7475E-02,1.4381E-09,
C1,0.1848,0.000,1.885,12.63,1.3271E-04,0.4202,0.1955,4.642,6.7475E-02,1.4381E-09,
C1,0.1848,0.000,1.885,12.63,1.3271E-04,0.4202,0.1955,4.642,6.7475E-02,1.4381E-09,
C1,0.1848,0.000,1.885,12.63,1.3272E-04,0.4202,0.1955,4.642,6.7475E-02,1.4381E-09,
C1,0.1854,0.000,1.885,12.63,1.3289E-04,0.4202,0.1955,4.643,6.7482E-02,1.4383E-09,
C1,0.2000,0.000,1.891,12.66,1.3704E-04,0.4212,0.1960,4.650,6.7638E-02,1.4412E-09,
C1,0.3000,0.000,1.934,12.87,1.6333E-04,0.4280,0.1992,4.701,6.8731E-02,1.4586E-09,
C1,0.4000,0.000,1.978,13.08,1.8769E-04,0.4351,0.2025,4.755,6.9868E-02,1.4732E-09,
C1,0.5000,0.000,2.023,13.30,2.1148E-04,0.4424,0.2059,4.812,7.1049E-02,1.4861E-09,
C1,0.6000,0.000,2.071,13.53,2.3540E-04,0.4501,0.2094,4.873,7.2279E-02,1.4981E-09,
C1,0.7000,0.000,2.120,13.77,2.5988E-04,0.4581,0.2132,4.936,7.3559E-02,1.5096E-09,
C1,0.8000,0.000,2.171,14.02,2.8515E-04,0.4664,0.2170,5.004,7.4893E-02,1.5206E-09,
C1,0.9000,0.000,2.225,14.28,3.1135E-04,0.4751,0.2211,5.075,7.6285E-02,1.5313E-09,
C1,1.000,0.000,2.281,14.55,3.3852E-04,0.4841,0.2253,5.150,7.7738E-02,1.5418E-09,
C1,1.000,0.000,2.281,14.55,3.3852E-04,0.4841,0.2253,5.150,7.7738E-02,1.5418E-09,
C2,EndTable:,C1,
C2,
C2,
C2,Table C2,Dissolved elements(ppm: mg/kg.sol),
C2,Xi,t(days),Ca,Cl,Fe,C,K,Mg,Na,Si,
C2,0.000,0.000,4.4179E+04,2.6491E+05,9.0526E-03,2985.,4522.,6.5141E+04,917.6,0.4432,
C2,1.0000E-08,0.000,4.4179E+04,2.6491E+05,9.4808E-03,2985.,4522.,6.5141E+04,917.6,0.4445,
C2,1.0000E-07,0.000,4.4179E+04,2.6491E+05,1.3335E-02,2985.,4522.,6.5141E+04,917.6,0.4557,
C2,5.0771E-07,0.000,4.4179E+04,2.6491E+05,3.0794E-02,2985.,4522.,6.5141E+04,917.6,0.5067,
C2,1.0000E-06,0.000,4.4179E+04,2.6491E+05,5.1876E-02,2985.,4522.,6.5141E+04,917.6,0.5682,
C2,2.5717E-06,0.000,4.4179E+04,2.6491E+05,0.1192,2985.,4522.,6.5141E+04,917.6,0.7646,
C2,3.6879E-06,0.000,4.4179E+04,2.6491E+05,0.1670,2985.,4522.,6.5141E+04,917.6,0.9028,
C2,5.4594E-06,0.000,4.4179E+04,2.6491E+05,0.2428,2985.,4522.,6.5142E+04,917.6,0.9029,
C2,1.0000E-05,0.000,4.4179E+04,2.6491E+05,0.4373,2985.,4522.,6.5142E+04,917.6,0.9030,
C2,2.2992E-05,0.000,4.4178E+04,2.6491E+05,0.9937,2985.,4522.,6.5144E+04,917.6,0.9033,
C2,5.0257E-05,0.000,4.4178E+04,2.6491E+05,2.161,2985.,4522.,6.5148E+04,917.6,0.9039,
C2,1.0000E-04,0.000,4.4177E+04,2.6490E+05,4.291,2985.,4522.,6.5155E+04,917.6,0.9053,
C2,1.9680E-04,0.000,4.4176E+04,2.6489E+05,8.436,2985.,4522.,6.5170E+04,917.6,0.9082,
C2,3.4835E-04,0.000,4.4174E+04,2.6488E+05,14.92,2985.,4522.,6.5192E+04,917.5,0.9137,
C2,3.5392E-04,0.000,4.4174E+04,2.6488E+05,15.16,2985.,4522.,6.5192E+04,917.5,0.9139,
C2,3.6479E-04,0.000,4.4174E+04,2.6488E+05,15.63,2985.,4522.,6.5192E+04,917.5,0.9139,
C2,6.1946E-04,0.000,4.4175E+04,2.6488E+05,26.53,2985.,4522.,6.5187E+04,917.5,0.9139,
C2,6.6263E-04,0.000,4.4175E+04,2.6488E+05,28.38,2985.,4522.,6.5191E+04,917.5,0.8522,
C2,1.0000E-03,0.000,4.4173E+04,2.6486E+05,42.82,2985.,4521.,6.5216E+04,917.5,0.5264,
C2,1.5599E-03,0.000,4.4170E+04,2.6484E+05,66.77,2985.,4521.,6.5257E+04,917.4,0.2876,
C2,2.3120E-03,0.000,4.4166E+04,2.6480E+05,98.73,2984.,4520.,6.5313E+04,917.2,0.1609,
C2,2.3124E-03,0.000,4.4166E+04,2.6480E+05,98.71,2984.,4520.,6.5314E+04,917.2,0.1609,
C2,2.3141E-03,0.000,4.4166E+04,2.6480E+05,98.62,2984.,4520.,6.5314E+04,917.2,0.1608,
C2,2.3380E-03,0.000,4.4166E+04,2.6480E+05,99.54,2984.,4520.,6.5315E+04,917.2,0.1584,
C2,2.7276E-03,0.000,4.4165E+04,2.6479E+05,105.7,2984.,4520.,6.5343E+04,917.2,0.1300,
C2,3.3269E-03,0.000,4.4167E+04,2.6479E+05,89.73,2984.,4520.,6.5375E+04,917.2,0.1138,
C2,5.0710E-03,0.000,4.4177E+04,2.6482E+05,62.56,2984.,4521.,6.5418E+04,917.3,9.9993E-02,
C2,1.0000E-02,0.000,4.4211E+04,2.6494E+05,47.80,2986.,4523.,6.5460E+04,917.7,9.3851E-02,
C2,1.5310E-02,0.000,4.4249E+04,2.6508E+05,44.71,2987.,4525.,6.5489E+04,918.2,9.2496E-02,
C2,1.6049E-02,0.000,4.4252E+04,2.6509E+05,44.34,2987.,4525.,6.5505E+04,918.2,8.0600E-02,
C2,3.3570E-02,0.000,4.4342E+04,2.6533E+05,35.46,2990.,4529.,6.5864E+04,919.1,8.9456E-03,
C2,7.6307E-02,0.000,4.4576E+04,2.6603E+05,20.19,2998.,4541.,6.6606E+04,921.5,5.5193E-04,
C2,9.6995E-02,0.000,4.4694E+04,2.6639E+05,15.02,3002.,4547.,6.6930E+04,922.7,1.9569E-04,
C2,9.6995E-02,0.000,4.4694E+04,2.6639E+05,15.02,3002.,4547.,6.6930E+04,922.7,1.9569E-04,
C2,9.7116E-02,0.000,4.4694E+04,2.6639E+05,15.00,3002.,4548.,6.6931E+04,922.8,1.9508E-04,
C2,0.1000,0.000,4.4712E+04,2.6645E+05,14.45,3003.,4548.,6.6957E+04,922.9,1.8116E-04,
C2,0.1848,0.000,4.5245E+04,2.6821E+05,4.439,3023.,4579.,6.7578E+04,929.1,2.4191E-05,
C2,0.1848,0.000,4.5245E+04,2.6821E+05,4.439,3023.,4579.,6.7578E+04,929.1,2.4191E-05,
C2,0.1848,0.000,4.5245E+04,2.6821E+05,4.439,3023.,4579.,6.7578E+04,929.1,2.4191E-05,
C2,0.1848,0.000,4.5245E+04,2.6821E+05,4.439,3023.,4579.,6.7578E+04,929.1,2.4191E-05,
C2,0.1854,0.000,4.5249E+04,2.6823E+05,4.445,3023.,4579.,6.7580E+04,929.1,2.4192E-05,
C2,0.2000,0.000,4.5355E+04,2.6862E+05,4.580,3027.,4585.,6.7626E+04,930.5,2.4220E-05,
C2,0.3000,0.000,4.6089E+04,2.7129E+05,5.425,3057.,4631.,6.7952E+04,939.7,2.4364E-05,
C2,0.4000,0.000,4.6840E+04,2.7404E+05,6.194,3088.,4678.,6.8299E+04,949.2,2.4451E-05,
C2,0.5000,0.000,4.7607E+04,2.7684E+05,6.934,3120.,4726.,6.8666E+04,958.9,2.4504E-05,
C2,0.6000,0.000,4.8391E+04,2.7971E+05,7.666,3152.,4775.,6.9052E+04,968.9,2.4533E-05,
C2,0.7000,0.000,4.9194E+04,2.8265E+05,8.403,3185.,4825.,6.9460E+04,979.1,2.4546E-05,
C2,0.8000,0.000,5.0015E+04,2.8566E+05,9.152,3219.,4877.,6.9890E+04,989.5,2.4544E-05,
C2,0.9000,0.000,5.0855E+04,2.8875E+05,9.916,3254.,4929.,7.0342E+04,1000.,2.4528E-05,
C2,1.000,0.000,5.1715E+04,2.9191E+05,10.70,3290.,4983.,7.0818E+04,1011.,2.4499E-05,
C2,1.000,0.000,5.1715E+04,2.9191E+05,10.70,3290.,4983.,7.0818E+04,1011.,2.4499E-05,
D1,EndTable:,C2,
D1,
D1,
D1,Table D1,Solute basis species(total molality),
D1,Xi,t(days),Ca+2,Cl-,Fe+2,H+,HCO3-,K+,Mg+2,Na+,SiO2,aq,
D1,0.000,0.000,1.821,12.35,2.6783E-07,4.8190E-04,0.4107,0.1911,4.428,6.5950E-02,2.6075E-05,
D1,1.0000E-08,0.000,1.821,12.35,2.8050E-07,4.8164E-04,0.4107,0.1911,4.428,6.5950E-02,2.6149E-05,
D1,1.0000E-07,0.000,1.821,12.35,3.9453E-07,4.7934E-04,0.4107,0.1911,4.428,6.5950E-02,2.6810E-05,
D1,5.0771E-07,0.000,1.821,12.35,9.1109E-07,4.6892E-04,0.4107,0.1911,4.428,6.5950E-02,2.9808E-05,
D1,1.0000E-06,0.000,1.821,12.35,1.5348E-06,4.5633E-04,0.4107,0.1911,4.428,6.5950E-02,3.3428E-05,
D1,2.5717E-06,0.000,1.821,12.35,3.5261E-06,4.1615E-04,0.4107,0.1911,4.428,6.5950E-02,4.4984E-05,
D1,3.6879E-06,0.000,1.821,12.35,4.9404E-06,3.8761E-04,0.4107,0.1911,4.428,6.5950E-02,5.3115E-05,
